example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-kon-087414,fra,kon,"Vous étiez terrifiée, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087415,fra,kon,"Vous étiez terrifiés, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087416,fra,kon,"Vous étiez terrifiées, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087417,fra,kon,"Tu étais très occupé, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087418,fra,kon,"Tu étais très occupée, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087419,fra,kon,"Vous étiez très occupé, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087420,fra,kon,"Vous étiez très occupée, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087421,fra,kon,"Vous étiez très occupés, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087422,fra,kon,"Vous étiez très occupées, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087423,fra,kon,Vous n'aurez plus besoin de ça.,,,,,,,CC-BY-4.0,,,
fra-kon-087424,fra,kon,Vous ne serez pas le seul là-bas.,,,,,,,CC-BY-4.0,,,
fra-kon-087425,fra,kon,Tu ne croiras pas ce que j'ai dégoté.,,,,,,,CC-BY-4.0,,,
fra-kon-087426,fra,kon,Tu ferais mieux de consulter le médecin.,,,,,,,CC-BY-4.0,,,
fra-kon-087427,fra,kon,Vous feriez mieux de consulter le médecin.,,,,,,,CC-BY-4.0,,,
fra-kon-087428,fra,kon,Il vaut mieux que tu ne discutes pas avec Tom.,,,,,,,CC-BY-4.0,,,
fra-kon-087429,fra,kon,Tu ferais mieux de lui dire la vérité.,,,,,,,CC-BY-4.0,,,
fra-kon-087430,fra,kon,Vous feriez mieux de lui dire la vérité.,,,,,,,CC-BY-4.0,,,
fra-kon-087431,fra,kon,Tu ferais mieux d'essayer quelque chose d'autre.,,,,,,,CC-BY-4.0,,,
fra-kon-087432,fra,kon,Vous feriez mieux d'essayer quelque chose d'autre.,,,,,,,CC-BY-4.0,,,
fra-kon-087433,fra,kon,Tu ferais mieux de peser ce que tu dis.,,,,,,,CC-BY-4.0,,,
fra-kon-087434,fra,kon,Il te faudra demander à quelqu'un d'autre.,,,,,,,CC-BY-4.0,,,
fra-kon-087435,fra,kon,Tu devras demander à quelqu'un d'autre.,,,,,,,CC-BY-4.0,,,
fra-kon-087436,fra,kon,Vous allez le comprendre tout de suite.,,,,,,,CC-BY-4.0,,,
fra-kon-087437,fra,kon,Tu vas le comprendre tout de suite.,,,,,,,CC-BY-4.0,,,
fra-kon-087438,fra,kon,"Tu es l'ami de Tom, pas vrai ?",,,,,,,CC-BY-4.0,,,
fra-kon-087439,fra,kon,"Tu as peur de moi, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087440,fra,kon,"Vous avez peur de moi, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087441,fra,kon,"Je vous effraie, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087442,fra,kon,"Vous êtes déçue, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087443,fra,kon,"Vous êtes déçues, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087444,fra,kon,"Vous êtes déçus, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087445,fra,kon,"Vous êtes déçu, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087446,fra,kon,"Tu es déçue, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087447,fra,kon,"Tu es déçu, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087448,fra,kon,"Vous avez fini de travailler, non ?",,,,,,,CC-BY-4.0,,,
fra-kon-087449,fra,kon,"Tu as fini de travailler, non ?",,,,,,,CC-BY-4.0,,,
fra-kon-087450,fra,kon,"Tu n'es pas citadine, si ?",,,,,,,CC-BY-4.0,,,
fra-kon-087451,fra,kon,"Vous n'êtes pas citadine, si ?",,,,,,,CC-BY-4.0,,,
fra-kon-087452,fra,kon,Tu n'es pas autorisé à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087453,fra,kon,Tu n'es pas autorisé à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087454,fra,kon,Tu n'es pas autorisée à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087455,fra,kon,Tu n'es pas autorisée à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087456,fra,kon,Vous n'êtes pas autorisé à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087457,fra,kon,Vous n'êtes pas autorisé à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087458,fra,kon,Vous n'êtes pas autorisée à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087459,fra,kon,Vous n'êtes pas autorisée à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087460,fra,kon,Vous n'êtes pas autorisés à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087461,fra,kon,Vous n'êtes pas autorisés à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087462,fra,kon,Vous n'êtes pas autorisées à manger ceux-là.,,,,,,,CC-BY-4.0,,,
fra-kon-087463,fra,kon,Vous n'êtes pas autorisées à manger ceux-ci.,,,,,,,CC-BY-4.0,,,
fra-kon-087464,fra,kon,Vous n'êtes pas autorisé à vous garer ici.,,,,,,,CC-BY-4.0,,,
fra-kon-087465,fra,kon,Tu n'es pas autorisée à te garer ici.,,,,,,,CC-BY-4.0,,,
fra-kon-087466,fra,kon,Tu n'es pas autorisé à te garer ici.,,,,,,,CC-BY-4.0,,,
fra-kon-087467,fra,kon,Vous n'êtes pas autorisée à vous garer ici.,,,,,,,CC-BY-4.0,,,
fra-kon-087468,fra,kon,"Tu n'es pas des leurs, si ?",,,,,,,CC-BY-4.0,,,
fra-kon-087469,fra,kon,"Vous n'êtes pas des leurs, si ?",,,,,,,CC-BY-4.0,,,
fra-kon-087470,fra,kon,Tu es de toute évidence en grande forme.,,,,,,,CC-BY-4.0,,,
fra-kon-087471,fra,kon,"Vous êtes toujours célibataire, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087472,fra,kon,"Tu es toujours célibataire, pas vrai ?",,,,,,,CC-BY-4.0,,,
fra-kon-087473,fra,kon,Tu es le meilleur pour ce travail.,,,,,,,CC-BY-4.0,,,
fra-kon-087474,fra,kon,Tu es le meilleur pour le boulot.,,,,,,,CC-BY-4.0,,,
fra-kon-087475,fra,kon,"Tu es le champion, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087476,fra,kon,"Vous êtes le champion, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087477,fra,kon,Tu es la seule Canadienne que je connaisse.,,,,,,,CC-BY-4.0,,,
fra-kon-087478,fra,kon,Tu es le seul Canadien que je connaisse.,,,,,,,CC-BY-4.0,,,
fra-kon-087479,fra,kon,Tu gaspilles notre temps à tous les deux.,,,,,,,CC-BY-4.0,,,
fra-kon-087480,fra,kon,Vous gaspillez notre temps à tous les deux.,,,,,,,CC-BY-4.0,,,
fra-kon-087481,fra,kon,"Vous vous êtes fait embrasser, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087482,fra,kon,"Tu t'es fait embrasser, n'est-ce pas ?",,,,,,,CC-BY-4.0,,,
fra-kon-087483,fra,kon,Vous avez fait de votre mieux.,,,,,,,CC-BY-4.0,,,
fra-kon-087484,fra,kon,T'as des poches sous les yeux.,,,,,,,CC-BY-4.0,,,
fra-kon-087485,fra,kon,Vous avez des poches sous les yeux.,,,,,,,CC-BY-4.0,,,
fra-kon-087486,fra,kon,Tu dois être en train d'inventer ça.,,,,,,,CC-BY-4.0,,,
fra-kon-087487,fra,kon,Vous devez être en train d'inventer ça.,,,,,,,CC-BY-4.0,,,
fra-kon-087488,fra,kon,Tu m'as déjà dit cette blague.,,,,,,,CC-BY-4.0,,,
fra-kon-087489,fra,kon,Vous m'avez déjà raconté cette blague.,,,,,,,CC-BY-4.0,,,
fra-kon-087490,fra,kon,Les jeunes gens aiment la musique populaire.,,,,,,,CC-BY-4.0,,,
fra-kon-087491,fra,kon,"Ton chinois est super, déjà.",,,,,,,CC-BY-4.0,,,
fra-kon-087492,fra,kon,Ton anglais s'est grandement amélioré.,,,,,,,CC-BY-4.0,,,
fra-kon-087493,fra,kon,Votre anglais s'est sensiblement amélioré.,,,,,,,CC-BY-4.0,,,
fra-kon-087494,fra,kon,Ton anglais s'est beaucoup amélioré.,,,,,,,CC-BY-4.0,,,
fra-kon-087495,fra,kon,Ton français est meilleur que le mien.,,,,,,,CC-BY-4.0,,,
fra-kon-087496,fra,kon,Votre français est meilleur que le mien.,,,,,,,CC-BY-4.0,,,
fra-kon-087497,fra,kon,Ta réponse est loin d'être parfaite.,,,,,,,CC-BY-4.0,,,
fra-kon-087498,fra,kon,Votre réponse est loin d'être parfaite.,,,,,,,CC-BY-4.0,,,
fra-kon-087499,fra,kon,Ton vélo est similaire au mien.,,,,,,,CC-BY-4.0,,,
fra-kon-087500,fra,kon,Votre voiture a un feu arrière de cassé.,,,,,,,CC-BY-4.0,,,
fra-kon-087501,fra,kon,Ta voiture a un feu arrière de cassé.,,,,,,,CC-BY-4.0,,,
fra-kon-087502,fra,kon,Ton ami Tom n'est pas revenu.,,,,,,,CC-BY-4.0,,,
fra-kon-087503,fra,kon,Votre idée n'est pas complètement folle.,,,,,,,CC-BY-4.0,,,
fra-kon-087504,fra,kon,Ton idée n'est pas complètement dingue.,,,,,,,CC-BY-4.0,,,
fra-kon-087505,fra,kon,Ton baiser est plus doux que du miel.,,,,,,,CC-BY-4.0,,,
fra-kon-087506,fra,kon,Ta mère va me tuer.,,,,,,,CC-BY-4.0,,,
fra-kon-087507,fra,kon,Votre mère va me tuer.,,,,,,,CC-BY-4.0,,,
fra-kon-087508,fra,kon,Tes parents savent où tu es.,,,,,,,CC-BY-4.0,,,
fra-kon-087509,fra,kon,Vos parents savent où vous êtes.,,,,,,,CC-BY-4.0,,,
fra-kon-087510,fra,kon,Votre problème est similaire au mien.,,,,,,,CC-BY-4.0,,,
fra-kon-087511,fra,kon,Ton problème est similaire au mien.,,,,,,,CC-BY-4.0,,,
fra-kon-087512,fra,kon,Votre prononciation est excellente.,,,,,,,CC-BY-4.0,,,
fra-kon-087513,fra,kon,Ta prononciation est excellente.,,,,,,,CC-BY-4.0,,,
fra-kon-087514,fra,kon,Il est difficile de répondre à ta question.,,,,,,,CC-BY-4.0,,,
fra-kon-087515,fra,kon,Il est difficile de répondre à votre question.,,,,,,,CC-BY-4.0,,,
fra-kon-087516,fra,kon,Ton bouton de chemise est en train de partir.,,,,,,,CC-BY-4.0,,,
fra-kon-087517,fra,kon,Votre équipe est plus forte que la nôtre.,,,,,,,CC-BY-4.0,,,
fra-kon-087518,fra,kon,Ta montre est sur la table.,,,,,,,CC-BY-4.0,,,
fra-kon-087519,fra,kon,Ta montre se trouve sur la table.,,,,,,,CC-BY-4.0,,,
fra-kon-087520,fra,kon,Votre montre se trouve sur la table.,,,,,,,CC-BY-4.0,,,
fra-kon-087521,fra,kon,"« Vous êtes enseignant ? » « Oui, c'est cela. »",,,,,,,CC-BY-4.0,,,
fra-kon-087522,fra,kon,"Êtes-vous enseignant ? Oui, je le suis.",,,,,,,CC-BY-4.0,,,
fra-kon-087523,fra,kon,"Êtes-vous enseignante ? Oui, je le suis.",,,,,,,CC-BY-4.0,,,
fra-kon-087524,fra,kon,"""Est-ce que quelqu'un peut m'aider ?"" ""Je veux bien.""",,,,,,,CC-BY-4.0,,,
fra-kon-087525,fra,kon,« Rapide » est le contraire de « lent. »,,,,,,,CC-BY-4.0,,,
fra-kon-087526,fra,kon,« Quel âge as-tu ? » « Seize ans. »,,,,,,,CC-BY-4.0,,,
fra-kon-087527,fra,kon,"""Je ne suis pas fatigué."" ""Moi non plus.""",,,,,,,CC-BY-4.0,,,
fra-kon-087528,fra,kon,"« Laisse-moi », s'emporta-t-elle.",,,,,,,CC-BY-4.0,,,
fra-kon-087529,fra,kon,« Puis-je t'appeler ce soir ? » « Bien sûr. »,,,,,,,CC-BY-4.0,,,
fra-kon-087530,fra,kon,«Puis-je venir avec toi ?» - «Bien sûr !»,,,,,,,CC-BY-4.0,,,
fra-kon-087531,fra,kon,Un bébé dort dans le berceau.,,,,,,,CC-BY-4.0,,,
fra-kon-087532,fra,kon,Une grosse vague a renversé le canoë.,,,,,,,CC-BY-4.0,,,
fra-kon-087533,fra,kon,Une chaîne se compose de nombreux maillons.,,,,,,,CC-BY-4.0,,,
fra-kon-087534,fra,kon,Un manteau est un vêtement.,,,,,,,CC-BY-4.0,,,
fra-kon-087535,fra,kon,Une pièce est tombée de sa poche.,,,,,,,CC-BY-4.0,,,
fra-kon-087536,fra,kon,Un chef d'orchestre dirige un orchestre.,,,,,,,CC-BY-4.0,,,
fra-kon-087537,fra,kon,Bientôt une foule se rassembla autour de lui.,,,,,,,CC-BY-4.0,,,
fra-kon-087538,fra,kon,Un couvre-feu a été imposé dans la ville.,,,,,,,CC-BY-4.0,,,
fra-kon-087539,fra,kon,Un chien a un flair très développé.,,,,,,,CC-BY-4.0,,,
fra-kon-087540,fra,kon,Un chauffeur dormait dans la voiture.,,,,,,,CC-BY-4.0,,,
fra-kon-087541,fra,kon,Un père pourvoit à sa famille.,,,,,,,CC-BY-4.0,,,
fra-kon-087542,fra,kon,Quelques personnes vinrent au cours.,,,,,,,CC-BY-4.0,,,
fra-kon-087543,fra,kon,Un bon bouquin fait un merveilleux compagnon.,,,,,,,CC-BY-4.0,,,
fra-kon-087544,fra,kon,Une ménagère devrait être économe.,,,,,,,CC-BY-4.0,,,
fra-kon-087545,fra,kon,Beaucoup de gens te détestent déjà.,,,,,,,CC-BY-4.0,,,
fra-kon-087546,fra,kon,De nombreuses personnes vous détestent déjà.,,,,,,,CC-BY-4.0,,,
fra-kon-087547,fra,kon,La valeur d'un homme réside dans ce qu'il est.,,,,,,,CC-BY-4.0,,,
fra-kon-087548,fra,kon,Une nouvelle rue est en construction.,,,,,,,CC-BY-4.0,,,
fra-kon-087549,fra,kon,Un avion vole au-dessus de la ville.,,,,,,,CC-BY-4.0,,,
fra-kon-087550,fra,kon,Une révolution a éclaté au Mexique.,,,,,,,CC-BY-4.0,,,
fra-kon-087551,fra,kon,Un angle droit mesure 90 degrés.,,,,,,,CC-BY-4.0,,,
fra-kon-087552,fra,kon,Il manque une bague et un peu de liquide.,,,,,,,CC-BY-4.0,,,
fra-kon-087553,fra,kon,Une rivière coule à travers la vallée.,,,,,,,CC-BY-4.0,,,
fra-kon-087554,fra,kon,Une corde a été jetée à l'eau.,,,,,,,CC-BY-4.0,,,
fra-kon-087555,fra,kon,Une corde fut jetée à l'eau.,,,,,,,CC-BY-4.0,,,
fra-kon-087556,fra,kon,Péché avoué est à moitié pardonné.,,,,,,,CC-BY-4.0,,,
fra-kon-087557,fra,kon,Mon mal de dents m'a empêché de dormir.,,,,,,,CC-BY-4.0,,,
fra-kon-087558,fra,kon,Un véritable ami m'aurait aidé.,,,,,,,CC-BY-4.0,,,
fra-kon-087559,fra,kon,Une femme sans un homme ne vaut rien.,,,,,,,CC-BY-4.0,,,
fra-kon-087560,fra,kon,IA signifie Intelligence Artificielle.,,,,,,,CC-BY-4.0,,,
fra-kon-087561,fra,kon,À peu près combien de livres possèdes-tu ?,,,,,,,CC-BY-4.0,,,
fra-kon-087562,fra,kon,À peu près combien de livres détenez-vous ?,,,,,,,CC-BY-4.0,,,
fra-kon-087563,fra,kon,À peu près combien de livres détiens-tu ?,,,,,,,CC-BY-4.0,,,
fra-kon-087564,fra,kon,D'à peu près combien d'argent as-tu besoin ?,,,,,,,CC-BY-4.0,,,
fra-kon-087565,fra,kon,D'à peu près combien d'argent avez-vous besoin ?,,,,,,,CC-BY-4.0,,,
fra-kon-087566,fra,kon,Environ vingt personnes ont été blessées.,,,,,,,CC-BY-4.0,,,
fra-kon-087567,fra,kon,"Après l'avoir dit, il avait honte.",,,,,,,CC-BY-4.0,,,
fra-kon-087568,fra,kon,"Tout ce que je veux, c'est de la compagnie.",,,,,,,CC-BY-4.0,,,
fra-kon-087569,fra,kon,Tous les dons sont déductibles des impôts.,,,,,,,CC-BY-4.0,,,
fra-kon-087570,fra,kon,Tout son argent est allé à son neveu.,,,,,,,CC-BY-4.0,,,
fra-kon-087571,fra,kon,Tous les étudiants étaient présents.,,,,,,,CC-BY-4.0,,,
fra-kon-087572,fra,kon,C'étaient toutes des choses faites main.,,,,,,,CC-BY-4.0,,,
fra-kon-087573,fra,kon,Nous sommes tous montés rapidement à bord.,,,,,,,CC-BY-4.0,,,
fra-kon-087574,fra,kon,"Bien, tout le monde reste calme !",,,,,,,CC-BY-4.0,,,
fra-kon-087575,fra,kon,Toutes les places de parking étaient prises.,,,,,,,CC-BY-4.0,,,
fra-kon-087576,fra,kon,Tous les joueurs étaient en position.,,,,,,,CC-BY-4.0,,,
fra-kon-087577,fra,kon,Tous les élèves ont réussi l'examen.,,,,,,,CC-BY-4.0,,,
fra-kon-087578,fra,kon,Tout ce qu'on peut faire c'est l'attendre.,,,,,,,CC-BY-4.0,,,
fra-kon-087579,fra,kon,"Tout ce dont nous avons besoin, c'est d'un peu de patience.",,,,,,,CC-BY-4.0,,,
fra-kon-087580,fra,kon,Tout ce que tu as à faire c'est de nous rejoindre.,,,,,,,CC-BY-4.0,,,
fra-kon-087581,fra,kon,Presque tous les chiens sont vivants.,,,,,,,CC-BY-4.0,,,
fra-kon-087582,fra,kon,Presque tous les chiens sont en vie.,,,,,,,CC-BY-4.0,,,
fra-kon-087583,fra,kon,Presque toutes les portes étaient fermées.,,,,,,,CC-BY-4.0,,,
fra-kon-087584,fra,kon,Suis-je en train d'interrompre quelque chose ?,,,,,,,CC-BY-4.0,,,
fra-kon-087585,fra,kon,Un honnête homme ne vole jamais d'argent.,,,,,,,CC-BY-4.0,,,
fra-kon-087586,fra,kon,Une branche d'olivier symbolise la paix.,,,,,,,CC-BY-4.0,,,
fra-kon-087587,fra,kon,"Apparemment, guère n'a changé.",,,,,,,CC-BY-4.0,,,
fra-kon-087588,fra,kon,Y a-t-il des pommes sur l'arbre ?,,,,,,,CC-BY-4.0,,,
fra-kon-087589,fra,kon,Y a-t-il encore des places libres ?,,,,,,,CC-BY-4.0,,,
fra-kon-087590,fra,kon,Sont-ce là toutes les tailles dont vous disposez ?,,,,,,,CC-BY-4.0,,,
fra-kon-087591,fra,kon,Est-ce que ce sont les seules que vous avez ?,,,,,,,CC-BY-4.0,,,
fra-kon-087592,fra,kon,Sont-ce là les seules que vous ayez ?,,,,,,,CC-BY-4.0,,,
fra-kon-087593,fra,kon,Prennent-ils bien soin de toi ?,,,,,,,CC-BY-4.0,,,
fra-kon-087594,fra,kon,Prennent-ils bien soin de vous ?,,,,,,,CC-BY-4.0,,,
fra-kon-087595,fra,kon,Êtes-vous en train de m'accuser de quelque chose ?,,,,,,,CC-BY-4.0,,,
fra-kon-087596,fra,kon,Es-tu en train de m'accuser de quelque chose ?,,,,,,,CC-BY-4.0,,,
fra-kon-087597,fra,kon,Êtes-vous allergique aux médicaments ?,,,,,,,CC-BY-4.0,,,
fra-kon-087598,fra,kon,As-tu une allergie médicamenteuse ?,,,,,,,CC-BY-4.0,,,
fra-kon-087599,fra,kon,Est-ce que tu travailles avec Tom ?,,,,,,,CC-BY-4.0,,,
fra-kon-087600,fra,kon,Êtes-vous au courant de ce qui est arrivé?,,,,,,,CC-BY-4.0,,,
fra-kon-087601,fra,kon,Es-tu libre le vendredi après-midi ?,,,,,,,CC-BY-4.0,,,
fra-kon-087602,fra,kon,Me donnez-vous une autre chance ?,,,,,,,CC-BY-4.0,,,
fra-kon-087603,fra,kon,Me donnes-tu une autre chance ?,,,,,,,CC-BY-4.0,,,
fra-kon-087604,fra,kon,Vas-tu manger ces frites ?,,,,,,,CC-BY-4.0,,,
fra-kon-087605,fra,kon,Allez-vous manger ces frites ?,,,,,,,CC-BY-4.0,,,
fra-kon-087606,fra,kon,"Les mecs, vous êtes cons, ou quoi ?",,,,,,,CC-BY-4.0,,,
fra-kon-087607,fra,kon,Es-tu fainéant ou simplement incompétent ?,,,,,,,CC-BY-4.0,,,
fra-kon-087608,fra,kon,Es-tu paresseuse ou simplement incompétente ?,,,,,,,CC-BY-4.0,,,
fra-kon-087609,fra,kon,Êtes-vous fainéant ou simplement incompétent ?,,,,,,,CC-BY-4.0,,,
fra-kon-087610,fra,kon,Êtes-vous fainéants ou simplement incompétents ?,,,,,,,CC-BY-4.0,,,
fra-kon-087611,fra,kon,Êtes-vous paresseuses ou simplement incompétentes ?,,,,,,,CC-BY-4.0,,,
fra-kon-087612,fra,kon,Est-ce que tu joues encore de la guitare ?,,,,,,,CC-BY-4.0,,,
fra-kon-087613,fra,kon,Êtes-vous sûr que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087614,fra,kon,Êtes-vous sûre que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087615,fra,kon,Êtes-vous sûrs que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087616,fra,kon,Êtes-vous sûres que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087617,fra,kon,Es-tu sûr que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087618,fra,kon,Es-tu sûre que ce soit une bonne idée ?,,,,,,,CC-BY-4.0,,,
fra-kon-087619,fra,kon,Es-tu sûr que nous avons assez de bière ?,,,,,,,CC-BY-4.0,,,
fra-kon-087620,fra,kon,Tu es sûr que tu ne veux que de l'eau ?,,,,,,,CC-BY-4.0,,,
fra-kon-087621,fra,kon,Êtes-vous sûre de ne vouloir que de l'eau ?,,,,,,,CC-BY-4.0,,,
fra-kon-087622,fra,kon,Es-tu sûre de ne vouloir que de l'eau ?,,,,,,,CC-BY-4.0,,,
fra-kon-087623,fra,kon,Vous êtes sûrs de ne vouloir que de l'eau ?,,,,,,,CC-BY-4.0,,,
fra-kon-087624,fra,kon,Es-tu fatigué de faire la queue ?,,,,,,,CC-BY-4.0,,,
fra-kon-087625,fra,kon,Es-tu fatiguée de faire la queue ?,,,,,,,CC-BY-4.0,,,
fra-kon-087626,fra,kon,Êtes-vous fatigué de faire la queue ?,,,,,,,CC-BY-4.0,,,
fra-kon-087627,fra,kon,Êtes-vous fatiguée de faire la queue ?,,,,,,,CC-BY-4.0,,,
fra-kon-087628,fra,kon,Vous essayez de faire de l'humour ?,,,,,,,CC-BY-4.0,,,
fra-kon-087629,fra,kon,"En ce qui me concerne, je n'ai rien à dire.",,,,,,,CC-BY-4.0,,,
fra-kon-087630,fra,kon,Demandez à la guérite là-bas.,,,,,,,CC-BY-4.0,,,
fra-kon-087631,fra,kon,Demandez-lui s'il sait parler japonais.,,,,,,,CC-BY-4.0,,,
fra-kon-087632,fra,kon,"Quoi qu'il en soit, j'espère que tu pourras venir.",,,,,,,CC-BY-4.0,,,
fra-kon-087633,fra,kon,"Finalement, ils ont pris une décision.",,,,,,,CC-BY-4.0,,,
fra-kon-087634,fra,kon,À quelle heure le spectacle s'est-il terminé ?,,,,,,,CC-BY-4.0,,,
fra-kon-087635,fra,kon,À quelle heure le spectacle a-t-il pris fin ?,,,,,,,CC-BY-4.0,,,
fra-kon-087636,fra,kon,Fais attention à ne pas trop boire !,,,,,,,CC-BY-4.0,,,
fra-kon-087637,fra,kon,Faites attention à ne pas trop boire !,,,,,,,CC-BY-4.0,,,
fra-kon-087638,fra,kon,Sois prudent sur le chemin de la maison !,,,,,,,CC-BY-4.0,,,
fra-kon-087639,fra,kon,Sois prudent quand tu traverses une route.,,,,,,,CC-BY-4.0,,,
fra-kon-087640,fra,kon,Tais-toi et retourne dans la voiture.,,,,,,,CC-BY-4.0,,,
fra-kon-087641,fra,kon,"Parce qu'il est malade, il ne peut pas venir.",,,,,,,CC-BY-4.0,,,
fra-kon-087642,fra,kon,Berlin est la capitale de l'Allemagne.,,,,,,,CC-BY-4.0,,,
fra-kon-087643,fra,kon,Les oiseaux volent au-dessus des arbres.,,,,,,,CC-BY-4.0,,,
fra-kon-087644,fra,kon,Tom et Mary sont tous deux mes amis.,,,,,,,CC-BY-4.0,,,
fra-kon-087645,fra,kon,Nous voulons tous deux voir le film.,,,,,,,CC-BY-4.0,,,
fra-kon-087646,fra,kon,Le petit-déjeuner et le déjeuner sont inclus.,,,,,,,CC-BY-4.0,,,
fra-kon-087647,fra,kon,Brosse tes dents après chaque repas.,,,,,,,CC-BY-4.0,,,
fra-kon-087648,fra,kon,"Au fait, serais-tu libre ce soir ?",,,,,,,CC-BY-4.0,,,
fra-kon-087649,fra,kon,Appelle-moi si tu as des problèmes.,,,,,,,CC-BY-4.0,,,
fra-kon-087650,fra,kon,Appelez-moi si vous avez des problèmes.,,,,,,,CC-BY-4.0,,,
fra-kon-087651,fra,kon,Puis-je vous demander quelque chose de personnel ?,,,,,,,CC-BY-4.0,,,
fra-kon-087652,fra,kon,Puis-je te demander quelque chose de personnel ?,,,,,,,CC-BY-4.0,,,
fra-kon-087653,fra,kon,Puis-je emprunter du liquide avec cette carte ?,,,,,,,CC-BY-4.0,,,
fra-kon-087654,fra,kon,Puis-je t'emprunter de l'argent ?,,,,,,,CC-BY-4.0,,,
fra-kon-087655,fra,kon,Puis-je vous emprunter l'argent ?,,,,,,,CC-BY-4.0,,,
fra-kon-087656,fra,kon,Puis-je vous offrir quelque chose à boire ?,,,,,,,CC-BY-4.0,,,
fra-kon-087657,fra,kon,Puis-je t'apporter quelque chose à boire ?,,,,,,,CC-BY-4.0,,,
fra-kon-087658,fra,kon,Puis-je vous ramener quelque chose à boire ?,,,,,,,CC-BY-4.0,,,
fra-kon-087659,fra,kon,"Puis-je avoir votre attention, s'il vous plaît ?",,,,,,,CC-BY-4.0,,,
fra-kon-087660,fra,kon,"Puis-je avoir ton attention, s'il te plaît ?",,,,,,,CC-BY-4.0,,,
fra-kon-087661,fra,kon,Puis-je aller nager cet après-midi ?,,,,,,,CC-BY-4.0,,,
fra-kon-087662,fra,kon,"Puis-je avoir quelques minutes, je vous prie ?",,,,,,,CC-BY-4.0,,,
fra-kon-087663,fra,kon,"Puis-je avoir quelques minutes, je te prie ?",,,,,,,CC-BY-4.0,,,
fra-kon-087664,fra,kon,Est-ce que je peux te parler en privé ?,,,,,,,CC-BY-4.0,,,
fra-kon-087665,fra,kon,Puis-je vous entretenir en privé ?,,,,,,,CC-BY-4.0,,,
fra-kon-087666,fra,kon,Puis-je te parler de ton fils ?,,,,,,,CC-BY-4.0,,,
fra-kon-087667,fra,kon,Puis-je vous parler de votre fils ?,,,,,,,CC-BY-4.0,,,
fra-kon-087668,fra,kon,Est-ce qu'on peut formuler ça d'une autre manière ?,,,,,,,CC-BY-4.0,,,
fra-kon-087669,fra,kon,Mon ami peut-il rester dormir ce soir ?,,,,,,,CC-BY-4.0,,,
fra-kon-087670,fra,kon,Mon amie peut-elle rester dormir ce soir ?,,,,,,,CC-BY-4.0,,,
fra-kon-087671,fra,kon,Quelqu'un ici peut-il me donner un coup de main ?,,,,,,,CC-BY-4.0,,,
fra-kon-087672,fra,kon,"Est-ce que quelqu'un peut ouvrir la porte, s'il vous plaît ?",,,,,,,CC-BY-4.0,,,
