example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-lin-107537,fra,lin,Les avocats débattirent du cas des heures durant.,,,,,,,CC-BY-4.0,,,
fra-lin-107538,fra,lin,La durée de vie d'un papillon est courte.,,,,,,,CC-BY-4.0,,,
fra-lin-107539,fra,lin,Les amoureux échangèrent de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107540,fra,lin,Les amants échangèrent de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107541,fra,lin,Les amoureux ont échangé de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107542,fra,lin,Les amants ont échangé de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107543,fra,lin,Les amantes ont échangé de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107544,fra,lin,Les amoureuses ont échangé de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107545,fra,lin,Les amantes échangèrent de nombreuses lettres.,,,,,,,CC-BY-4.0,,,
fra-lin-107546,fra,lin,La machine tourne en continu.,,,,,,,CC-BY-4.0,,,
fra-lin-107547,fra,lin,L'idée maîtresse de son discours était l'unité.,,,,,,,CC-BY-4.0,,,
fra-lin-107548,fra,lin,Le maire a nié avoir reçu un pot-de-vin.,,,,,,,CC-BY-4.0,,,
fra-lin-107549,fra,lin,Le sens de cette lettre est obscur.,,,,,,,CC-BY-4.0,,,
fra-lin-107550,fra,lin,Les toilettes des messieurs se situent au premier étage.,,,,,,,CC-BY-4.0,,,
fra-lin-107551,fra,lin,Le simple fait de voir un chien lui fait peur.,,,,,,,CC-BY-4.0,,,
fra-lin-107552,fra,lin,"Plus tu étudies, plus tu sais.",,,,,,,CC-BY-4.0,,,
fra-lin-107553,fra,lin,"Plus vous étudiez, plus vous savez.",,,,,,,CC-BY-4.0,,,
fra-lin-107554,fra,lin,Le meurtrier a pris son arme avec lui.,,,,,,,CC-BY-4.0,,,
fra-lin-107555,fra,lin,Le nouveau patron gère vraiment efficacement la boîte.,,,,,,,CC-BY-4.0,,,
fra-lin-107556,fra,lin,La prochaine gare est celle où tu descends.,,,,,,,CC-BY-4.0,,,
fra-lin-107557,fra,lin,La prochaine gare est celle où vous descendez.,,,,,,,CC-BY-4.0,,,
fra-lin-107558,fra,lin,Le vieil homme s'est fait un croche-patte à lui-même.,,,,,,,CC-BY-4.0,,,
fra-lin-107559,fra,lin,Le vieil homme a trébuché.,,,,,,,CC-BY-4.0,,,
fra-lin-107560,fra,lin,La douleur lui était insupportable.,,,,,,,CC-BY-4.0,,,
fra-lin-107561,fra,lin,Le colis pèse plus d'une livre.,,,,,,,CC-BY-4.0,,,
fra-lin-107562,fra,lin,Le parc se trouve au centre-ville.,,,,,,,CC-BY-4.0,,,
fra-lin-107563,fra,lin,Le parc se situe au centre-ville.,,,,,,,CC-BY-4.0,,,
fra-lin-107564,fra,lin,Le chemin faisait des zigzags le long de la pente raide.,,,,,,,CC-BY-4.0,,,
fra-lin-107565,fra,lin,Le chemin zigzaguait le long de la pente raide.,,,,,,,CC-BY-4.0,,,
fra-lin-107566,fra,lin,L'avion était en retard en raison du mauvais temps.,,,,,,,CC-BY-4.0,,,
fra-lin-107567,fra,lin,La police est à la recherche du voleur.,,,,,,,CC-BY-4.0,,,
fra-lin-107568,fra,lin,La police cherche le voleur.,,,,,,,CC-BY-4.0,,,
fra-lin-107569,fra,lin,La police n'a pas poursuivi Tom pour meurtre.,,,,,,,CC-BY-4.0,,,
fra-lin-107570,fra,lin,La police a récupéré l'argent volé.,,,,,,,CC-BY-4.0,,,
fra-lin-107571,fra,lin,La police s'attela à la résolution du crime.,,,,,,,CC-BY-4.0,,,
fra-lin-107572,fra,lin,Le pauvre enfant était né sourd-muet.,,,,,,,CC-BY-4.0,,,
fra-lin-107573,fra,lin,Le bureau de poste est le bâtiment marron.,,,,,,,CC-BY-4.0,,,
fra-lin-107574,fra,lin,Le Président voulait une action immédiate.,,,,,,,CC-BY-4.0,,,
fra-lin-107575,fra,lin,Le prix de cet appareil photo est très élevé.,,,,,,,CC-BY-4.0,,,
fra-lin-107576,fra,lin,"La princesse est allongée, les yeux clos.",,,,,,,CC-BY-4.0,,,
fra-lin-107577,fra,lin,Le prix ira au meilleur élève.,,,,,,,CC-BY-4.0,,,
fra-lin-107578,fra,lin,La question est de savoir comment réunir les fonds.,,,,,,,CC-BY-4.0,,,
fra-lin-107579,fra,lin,Le restaurant se situe au rez-de-chaussée.,,,,,,,CC-BY-4.0,,,
fra-lin-107580,fra,lin,On ne trouvait la bague nulle part.,,,,,,,CC-BY-4.0,,,
fra-lin-107581,fra,lin,Le voleur pointait son arme sur l'employé.,,,,,,,CC-BY-4.0,,,
fra-lin-107582,fra,lin,Ce bateau arborait le pavillon américain.,,,,,,,CC-BY-4.0,,,
fra-lin-107583,fra,lin,Le navire arborait le pavillon étatsunien.,,,,,,,CC-BY-4.0,,,
fra-lin-107584,fra,lin,Le magasin était fermé quand j'y suis allé.,,,,,,,CC-BY-4.0,,,
fra-lin-107585,fra,lin,Les trottoirs étaient mouillés après la pluie.,,,,,,,CC-BY-4.0,,,
fra-lin-107586,fra,lin,La neige fondit quand arriva le printemps.,,,,,,,CC-BY-4.0,,,
fra-lin-107587,fra,lin,Les spectateurs encouragèrent les joueurs.,,,,,,,CC-BY-4.0,,,
fra-lin-107588,fra,lin,La gare est dans le centre de la ville.,,,,,,,CC-BY-4.0,,,
fra-lin-107589,fra,lin,La tempête nous empêcha de sortir.,,,,,,,CC-BY-4.0,,,
fra-lin-107590,fra,lin,La rue grouillait de gens faisant leurs courses.,,,,,,,CC-BY-4.0,,,
fra-lin-107591,fra,lin,Les rues de New York sont très larges.,,,,,,,CC-BY-4.0,,,
fra-lin-107592,fra,lin,L'étudiant fit une remarque hors de propos.,,,,,,,CC-BY-4.0,,,
fra-lin-107593,fra,lin,L'étudiante fit une remarque hors de propos.,,,,,,,CC-BY-4.0,,,
fra-lin-107594,fra,lin,Les étudiants ne purent donner une réponse.,,,,,,,CC-BY-4.0,,,
fra-lin-107595,fra,lin,Le soleil disparut lentement sous l'horizon.,,,,,,,CC-BY-4.0,,,
fra-lin-107596,fra,lin,Le suspect était innocent du crime.,,,,,,,CC-BY-4.0,,,
fra-lin-107597,fra,lin,Le grand homme regarda Tom et sourit.,,,,,,,CC-BY-4.0,,,
fra-lin-107598,fra,lin,Le thé est trop fort. Ajoute un peu d'eau.,,,,,,,CC-BY-4.0,,,
fra-lin-107599,fra,lin,Le professeur a pointé du doigt le tableau noir.,,,,,,,CC-BY-4.0,,,
fra-lin-107600,fra,lin,Le professeur a accueilli les nouveaux élèves.,,,,,,,CC-BY-4.0,,,
fra-lin-107601,fra,lin,Le voleur s'est introduit par la fenêtre.,,,,,,,CC-BY-4.0,,,
fra-lin-107602,fra,lin,Le voleur se cogna l'orteil contre la porte.,,,,,,,CC-BY-4.0,,,
fra-lin-107603,fra,lin,La tour s'inclinait un peu vers la gauche.,,,,,,,CC-BY-4.0,,,
fra-lin-107604,fra,lin,La ville a beaucoup changé depuis lors.,,,,,,,CC-BY-4.0,,,
fra-lin-107605,fra,lin,La ville a depuis lors beaucoup changé.,,,,,,,CC-BY-4.0,,,
fra-lin-107606,fra,lin,La ville était défendue par une grande armée.,,,,,,,CC-BY-4.0,,,
fra-lin-107607,fra,lin,Le train était en retard de 10 minutes.,,,,,,,CC-BY-4.0,,,
fra-lin-107608,fra,lin,Le voyage prendra au moins cinq jours.,,,,,,,CC-BY-4.0,,,
fra-lin-107609,fra,lin,Le problème est que cela coûte trop cher.,,,,,,,CC-BY-4.0,,,
fra-lin-107610,fra,lin,Les deux poèmes expriment la souffrance humaine.,,,,,,,CC-BY-4.0,,,
fra-lin-107611,fra,lin,Les deux sœurs vivaient très tranquillement.,,,,,,,CC-BY-4.0,,,
fra-lin-107612,fra,lin,La valeur du dollar commença à chuter.,,,,,,,CC-BY-4.0,,,
fra-lin-107613,fra,lin,L'eau de cette rivière est très propre.,,,,,,,CC-BY-4.0,,,
fra-lin-107614,fra,lin,Le temps n'aurait pu être meilleur.,,,,,,,CC-BY-4.0,,,
fra-lin-107615,fra,lin,La météo était bonne jusqu'à aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-lin-107616,fra,lin,Le travail doit être terminé avant midi.,,,,,,,CC-BY-4.0,,,
fra-lin-107617,fra,lin,L'économie mondiale est maintenant en récession.,,,,,,,CC-BY-4.0,,,
fra-lin-107618,fra,lin,Leur équipement est extrêmement avancé.,,,,,,,CC-BY-4.0,,,
fra-lin-107619,fra,lin,Leurs noms furent rayés de la liste.,,,,,,,CC-BY-4.0,,,
fra-lin-107620,fra,lin,Il y a peu de livres sans coquilles.,,,,,,,CC-BY-4.0,,,
fra-lin-107621,fra,lin,Il y a peu d'hommes qui ne savent pas ça.,,,,,,,CC-BY-4.0,,,
fra-lin-107622,fra,lin,Il n'y avait que peu d'erreurs dans ton rapport.,,,,,,,CC-BY-4.0,,,
fra-lin-107623,fra,lin,Il y a de nombreux animaux dans le parc.,,,,,,,CC-BY-4.0,,,
fra-lin-107624,fra,lin,Il n'y a pas de nouveaux messages dans ma boîte de réception.,,,,,,,CC-BY-4.0,,,
fra-lin-107625,fra,lin,Il y a plusieurs formes de gouvernement.,,,,,,,CC-BY-4.0,,,
fra-lin-107626,fra,lin,Il y a des choses que l'argent ne peut pas acheter.,,,,,,,CC-BY-4.0,,,
fra-lin-107627,fra,lin,Il y a encore de nombreuses choses à faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107628,fra,lin,Il y a trop de monde dans le parc.,,,,,,,CC-BY-4.0,,,
fra-lin-107629,fra,lin,Il y a une banque devant l'hôtel.,,,,,,,CC-BY-4.0,,,
fra-lin-107630,fra,lin,Il y a beaucoup de crime dans les grandes villes.,,,,,,,CC-BY-4.0,,,
fra-lin-107631,fra,lin,Il y a beaucoup de crime dans les grandes agglomérations.,,,,,,,CC-BY-4.0,,,
fra-lin-107632,fra,lin,Il y a un embouteillage sur l'autoroute.,,,,,,,CC-BY-4.0,,,
fra-lin-107633,fra,lin,On a un besoin urgent de nouvelles idées.,,,,,,,CC-BY-4.0,,,
fra-lin-107634,fra,lin,Il a peu de chances de gagner.,,,,,,,CC-BY-4.0,,,
fra-lin-107635,fra,lin,Il n'y a aucun intérêt à rester ici.,,,,,,,CC-BY-4.0,,,
fra-lin-107636,fra,lin,Tu n'es pas obligé de rester ici.,,,,,,,CC-BY-4.0,,,
fra-lin-107637,fra,lin,Il n'y a pas beaucoup de meubles dans ma chambre.,,,,,,,CC-BY-4.0,,,
fra-lin-107638,fra,lin,Il doit y avoir une meilleure façon de faire cela.,,,,,,,CC-BY-4.0,,,
fra-lin-107639,fra,lin,Il y avait une grosse étoile en or sur la porte.,,,,,,,CC-BY-4.0,,,
fra-lin-107640,fra,lin,Il y avait une grande quantité de sang par terre.,,,,,,,CC-BY-4.0,,,
fra-lin-107641,fra,lin,Il n'y avait presque plus de couleur sur son visage.,,,,,,,CC-BY-4.0,,,
fra-lin-107642,fra,lin,Il n'y avait rien que je pouvais faire à ce sujet.,,,,,,,CC-BY-4.0,,,
fra-lin-107643,fra,lin,Il n'y avait rien que je pouvais y faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107644,fra,lin,Il n'y avait rien que vous eussiez pu faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107645,fra,lin,Il n'y avait rien que tu eusses pu faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107646,fra,lin,Il y avait une solide amélioration économique.,,,,,,,CC-BY-4.0,,,
fra-lin-107647,fra,lin,Il y avait quelques enfants dans la salle.,,,,,,,CC-BY-4.0,,,
fra-lin-107648,fra,lin,"Il y a eu de nombreux meurtres, l'année dernière.",,,,,,,CC-BY-4.0,,,
fra-lin-107649,fra,lin,"Il y a eu de nombreux meurtres, l'année passée.",,,,,,,CC-BY-4.0,,,
fra-lin-107650,fra,lin,Il y avait 50 participants pour la course.,,,,,,,CC-BY-4.0,,,
fra-lin-107651,fra,lin,Il n'y avait pas d'ordinateurs au bureau.,,,,,,,CC-BY-4.0,,,
fra-lin-107652,fra,lin,Il n'y avait aucune rose dans le jardin.,,,,,,,CC-BY-4.0,,,
fra-lin-107653,fra,lin,Il y a une bonne chance qu'il vienne.,,,,,,,CC-BY-4.0,,,
fra-lin-107654,fra,lin,Il n'y a presque pas d'eau dans le seau.,,,,,,,CC-BY-4.0,,,
fra-lin-107655,fra,lin,Il est impossible que tu t'en sortes.,,,,,,,CC-BY-4.0,,,
fra-lin-107656,fra,lin,Il n'y a pas de frais d'adhésion pour devenir membre.,,,,,,,CC-BY-4.0,,,
fra-lin-107657,fra,lin,Il n'y a pas besoin d'aller à l'école aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-lin-107658,fra,lin,Il n'y a aucune raison de changer nos plans.,,,,,,,CC-BY-4.0,,,
fra-lin-107659,fra,lin,On ne mange pas à l'œil.,,,,,,,CC-BY-4.0,,,
fra-lin-107660,fra,lin,Il n'y a rien de gratuit.,,,,,,,CC-BY-4.0,,,
fra-lin-107661,fra,lin,Personne ne sait ce qu'il fera ensuite.,,,,,,,CC-BY-4.0,,,
fra-lin-107662,fra,lin,Il ne sert à rien de pleurer sur le lait renversé.,,,,,,,CC-BY-4.0,,,
fra-lin-107663,fra,lin,"Il n'y a personne sur ce bateau, à part nous.",,,,,,,CC-BY-4.0,,,
fra-lin-107664,fra,lin,Il n'y a pas assez de nourriture pour nous tous.,,,,,,,CC-BY-4.0,,,
fra-lin-107665,fra,lin,Il n'y a pas assez de nourriture pour nous toutes.,,,,,,,CC-BY-4.0,,,
fra-lin-107666,fra,lin,Il n'y a pas assez de place pour tout le monde.,,,,,,,CC-BY-4.0,,,
fra-lin-107667,fra,lin,Il n'y a rien que je ne ferais pas pour Tom.,,,,,,,CC-BY-4.0,,,
fra-lin-107668,fra,lin,Il n'y a rien de plus dur qu'un diamant.,,,,,,,CC-BY-4.0,,,
fra-lin-107669,fra,lin,Il n'y a rien de surprenant à cela.,,,,,,,CC-BY-4.0,,,
fra-lin-107670,fra,lin,Il n'y a vraiment rien de plus que nous pouvons faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107671,fra,lin,Quelqu'un est en train de grimper l'escalier.,,,,,,,CC-BY-4.0,,,
fra-lin-107672,fra,lin,Il y a quelque chose de bizarre qui se passe ici.,,,,,,,CC-BY-4.0,,,
fra-lin-107673,fra,lin,Il y a encore un peu de place dans le placard.,,,,,,,CC-BY-4.0,,,
fra-lin-107674,fra,lin,Tous ces livres et vêtements sont à toi.,,,,,,,CC-BY-4.0,,,
fra-lin-107675,fra,lin,Ces diamants viennent d'Afrique du Sud.,,,,,,,CC-BY-4.0,,,
fra-lin-107676,fra,lin,Ces cloisons ne sont pas vraiment insonorisées.,,,,,,,CC-BY-4.0,,,
fra-lin-107677,fra,lin,Ils s'accordèrent pour l'élire président.,,,,,,,CC-BY-4.0,,,
fra-lin-107678,fra,lin,Ils se sont excusés pour le désagrément.,,,,,,,CC-BY-4.0,,,
fra-lin-107679,fra,lin,Ils sont satisfaits de la nouvelle maison.,,,,,,,CC-BY-4.0,,,
fra-lin-107680,fra,lin,Ils s'intéressent beaucoup à l'astronomie.,,,,,,,CC-BY-4.0,,,
fra-lin-107681,fra,lin,Ils sont très intéressés par l'astronomie.,,,,,,,CC-BY-4.0,,,
fra-lin-107682,fra,lin,Elles se téléphonent presque tous les jours.,,,,,,,CC-BY-4.0,,,
fra-lin-107683,fra,lin,Ils ont extorqué de l'argent aux travailleurs.,,,,,,,CC-BY-4.0,,,
fra-lin-107684,fra,lin,Ils arrivèrent à la conclusion qu'il avait menti.,,,,,,,CC-BY-4.0,,,
fra-lin-107685,fra,lin,Ils n'ont pas besoin d'aller à l'école aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-lin-107686,fra,lin,Elles n'ont pas besoin d'aller à l'école aujourd'hui.,,,,,,,CC-BY-4.0,,,
fra-lin-107687,fra,lin,Ils ne savent pas ce qu'ils ratent.,,,,,,,CC-BY-4.0,,,
fra-lin-107688,fra,lin,Elles ne savent pas ce qu'elles ratent.,,,,,,,CC-BY-4.0,,,
fra-lin-107689,fra,lin,Ils ne les font plus ainsi qu'ils les faisaient.,,,,,,,CC-BY-4.0,,,
fra-lin-107690,fra,lin,Elles ne les font plus ainsi qu'elles les faisaient.,,,,,,,CC-BY-4.0,,,
fra-lin-107691,fra,lin,Ils sont entrés dans une discussion animée.,,,,,,,CC-BY-4.0,,,
fra-lin-107692,fra,lin,Elles sont entrées dans une discussion animée.,,,,,,,CC-BY-4.0,,,
fra-lin-107693,fra,lin,Ils avaient les bras l'un autour de l'autre.,,,,,,,CC-BY-4.0,,,
fra-lin-107694,fra,lin,Ils sont mariés depuis 4 ans.,,,,,,,CC-BY-4.0,,,
fra-lin-107695,fra,lin,Ils ont quatre cours le matin.,,,,,,,CC-BY-4.0,,,
fra-lin-107696,fra,lin,Ils doivent vivre de son maigre revenu.,,,,,,,CC-BY-4.0,,,
fra-lin-107697,fra,lin,Ils veulent juste quelqu'un à blâmer.,,,,,,,CC-BY-4.0,,,
fra-lin-107698,fra,lin,Elles veulent juste quelqu'un à blâmer.,,,,,,,CC-BY-4.0,,,
fra-lin-107699,fra,lin,Ils veulent juste quelqu'un qu'ils puissent blâmer.,,,,,,,CC-BY-4.0,,,
fra-lin-107700,fra,lin,Elles veulent juste quelqu'un qu'elles puissent blâmer.,,,,,,,CC-BY-4.0,,,
fra-lin-107701,fra,lin,Ils ont gardé leur relation secrète.,,,,,,,CC-BY-4.0,,,
fra-lin-107702,fra,lin,Elles ont gardé leur relation secrète.,,,,,,,CC-BY-4.0,,,
fra-lin-107703,fra,lin,Ils ont vécu en Espagne pendant plusieurs années.,,,,,,,CC-BY-4.0,,,
fra-lin-107704,fra,lin,Elles ont vécu en Espagne pendant plusieurs années.,,,,,,,CC-BY-4.0,,,
fra-lin-107705,fra,lin,Ils vivaient dans des fermes ou de petits villages.,,,,,,,CC-BY-4.0,,,
fra-lin-107706,fra,lin,Ils le considéraient comme leur guide.,,,,,,,CC-BY-4.0,,,
fra-lin-107707,fra,lin,Ils se sont frayé un chemin à travers la foule.,,,,,,,CC-BY-4.0,,,
fra-lin-107708,fra,lin,Ils se rencontrèrent pour la première fois à Londres.,,,,,,,CC-BY-4.0,,,
fra-lin-107709,fra,lin,Ils se sont rencontrés pour la première fois à Londres.,,,,,,,CC-BY-4.0,,,
fra-lin-107710,fra,lin,Elles se rencontrèrent pour la première fois à Londres.,,,,,,,CC-BY-4.0,,,
fra-lin-107711,fra,lin,Elles se sont rencontrées pour la première fois à Londres.,,,,,,,CC-BY-4.0,,,
fra-lin-107712,fra,lin,Elles peignirent les cadres des fenêtres en jaune.,,,,,,,CC-BY-4.0,,,
fra-lin-107713,fra,lin,Ils ont dressé leurs tentes sur la plage.,,,,,,,CC-BY-4.0,,,
fra-lin-107714,fra,lin,Ils ne virent que peu d'intérêt à des syndicats.,,,,,,,CC-BY-4.0,,,
fra-lin-107715,fra,lin,"Ils parlent rarement, voire jamais, en français.",,,,,,,CC-BY-4.0,,,
fra-lin-107716,fra,lin,"Ils parlent rarement français, si tant est qu'ils le fassent.",,,,,,,CC-BY-4.0,,,
fra-lin-107717,fra,lin,Ils m'ont montré beaucoup de jolies photos.,,,,,,,CC-BY-4.0,,,
fra-lin-107718,fra,lin,Elles m'ont montré beaucoup de belles photos.,,,,,,,CC-BY-4.0,,,
fra-lin-107719,fra,lin,Ils ont séjourné dans un hôtel très onéreux.,,,,,,,CC-BY-4.0,,,
fra-lin-107720,fra,lin,Ils en ont parlé au téléphone,,,,,,,CC-BY-4.0,,,
fra-lin-107721,fra,lin,Ils en discutèrent au téléphone.,,,,,,,CC-BY-4.0,,,
fra-lin-107722,fra,lin,Ils sont allés dans les bois pique-niquer.,,,,,,,CC-BY-4.0,,,
fra-lin-107723,fra,lin,Ils sont allés à la piscine publique.,,,,,,,CC-BY-4.0,,,
fra-lin-107724,fra,lin,Elles sont allées à la piscine publique.,,,,,,,CC-BY-4.0,,,
fra-lin-107725,fra,lin,Hier ils sont allés au zoo en bus.,,,,,,,CC-BY-4.0,,,
fra-lin-107726,fra,lin,Ils ont été laissés livrés à eux-mêmes.,,,,,,,CC-BY-4.0,,,
fra-lin-107727,fra,lin,Ils étaient membres de la classe moyenne.,,,,,,,CC-BY-4.0,,,
fra-lin-107728,fra,lin,C'étaient eux qui étaient membres de la classe moyenne.,,,,,,,CC-BY-4.0,,,
fra-lin-107729,fra,lin,C'étaient elles qui étaient membres de la classe moyenne.,,,,,,,CC-BY-4.0,,,
fra-lin-107730,fra,lin,Ils furent éparpillés dans toutes les directions.,,,,,,,CC-BY-4.0,,,
fra-lin-107731,fra,lin,Ils sont vraiment bons dans la confection de vêtements.,,,,,,,CC-BY-4.0,,,
fra-lin-107732,fra,lin,Ils ont désamorcé la bombe avec succès.,,,,,,,CC-BY-4.0,,,
fra-lin-107733,fra,lin,"Les choses ne furent jamais plus les mêmes, après ça.",,,,,,,CC-BY-4.0,,,
fra-lin-107734,fra,lin,Treize passagers ont été hospitalisés.,,,,,,,CC-BY-4.0,,,
fra-lin-107735,fra,lin,Treize passagères furent hospitalisées.,,,,,,,CC-BY-4.0,,,
fra-lin-107736,fra,lin,Ce sac est à la fois bien et cher.,,,,,,,CC-BY-4.0,,,
fra-lin-107737,fra,lin,Cet oiseau peut imiter la voix humaine.,,,,,,,CC-BY-4.0,,,
fra-lin-107738,fra,lin,Ce livre s'adresse aux débutants.,,,,,,,CC-BY-4.0,,,
fra-lin-107739,fra,lin,Ce livre est seulement publié en français.,,,,,,,CC-BY-4.0,,,
fra-lin-107740,fra,lin,Ce livre est très populaire auprès des femmes.,,,,,,,CC-BY-4.0,,,
fra-lin-107741,fra,lin,Ce livre-ci n'est pas aussi lourd que ce livre-là.,,,,,,,CC-BY-4.0,,,
fra-lin-107742,fra,lin,Cette boîte contient un assortiment de chocolats.,,,,,,,CC-BY-4.0,,,
fra-lin-107743,fra,lin,Cette caisse est trop lourde pour que je la porte.,,,,,,,CC-BY-4.0,,,
fra-lin-107744,fra,lin,Ce bus t'emmènera à la gare.,,,,,,,CC-BY-4.0,,,
fra-lin-107745,fra,lin,Ce tissu est vraiment doux et soyeux.,,,,,,,CC-BY-4.0,,,
fra-lin-107746,fra,lin,Cette coutume remonte à la période Edo.,,,,,,,CC-BY-4.0,,,
fra-lin-107747,fra,lin,Ce dictionnaire est aussi utile que le tien.,,,,,,,CC-BY-4.0,,,
fra-lin-107748,fra,lin,"Ça n'a pas beaucoup de sens, si ?",,,,,,,CC-BY-4.0,,,
fra-lin-107749,fra,lin,Cette porte permet d'accéder au jardin.,,,,,,,CC-BY-4.0,,,
fra-lin-107750,fra,lin,Ce chapeau est un peu trop petit pour moi.,,,,,,,CC-BY-4.0,,,
fra-lin-107751,fra,lin,Cette cabane menace de s'effondrer.,,,,,,,CC-BY-4.0,,,
fra-lin-107752,fra,lin,L'information a été validée.,,,,,,,CC-BY-4.0,,,
fra-lin-107753,fra,lin,C'est le troisième voyage de Tom en Australie.,,,,,,,CC-BY-4.0,,,
fra-lin-107754,fra,lin,C'est une niche que j'ai confectionnée moi-même.,,,,,,,CC-BY-4.0,,,
fra-lin-107755,fra,lin,C'est un remède efficace contre le crime.,,,,,,,CC-BY-4.0,,,
fra-lin-107756,fra,lin,C'est différent de ce que je pensais.,,,,,,,CC-BY-4.0,,,
fra-lin-107757,fra,lin,Voici la clef qui a ouvert cette porte.,,,,,,,CC-BY-4.0,,,
fra-lin-107758,fra,lin,C'est la dame dont j'ai parlé hier.,,,,,,,CC-BY-4.0,,,
fra-lin-107759,fra,lin,C'est la dame qui veut vous voir.,,,,,,,CC-BY-4.0,,,
fra-lin-107760,fra,lin,C'est la dame qui veut te voir.,,,,,,,CC-BY-4.0,,,
fra-lin-107761,fra,lin,C'est l'homme que j'attendais.,,,,,,,CC-BY-4.0,,,
fra-lin-107762,fra,lin,C'est le cadeau parfait pour la fête des Pères.,,,,,,,CC-BY-4.0,,,
fra-lin-107763,fra,lin,C'est le cadeau parfait pour la fête des Mères.,,,,,,,CC-BY-4.0,,,
fra-lin-107764,fra,lin,C'est le tableau que Mary a peint.,,,,,,,CC-BY-4.0,,,
fra-lin-107765,fra,lin,C'est le village où il est né.,,,,,,,CC-BY-4.0,,,
fra-lin-107766,fra,lin,C'est le plus mauvais de tous les livres que j'ai lus jusqu'à maintenant.,,,,,,,CC-BY-4.0,,,
fra-lin-107767,fra,lin,C'est ce que j'ai toujours voulu faire.,,,,,,,CC-BY-4.0,,,
fra-lin-107768,fra,lin,Ce travail nécessitera beaucoup d'argent.,,,,,,,CC-BY-4.0,,,
fra-lin-107769,fra,lin,"Ça pourrait justement se révéler utile, un jour.",,,,,,,CC-BY-4.0,,,
fra-lin-107770,fra,lin,Il s'agit peut-être de travail de recherche qu'a conduit ma secrétaire.,,,,,,,CC-BY-4.0,,,
fra-lin-107771,fra,lin,Il s'agit peut-être de travail de recherche qu'a conduit mon secrétaire.,,,,,,,CC-BY-4.0,,,
fra-lin-107772,fra,lin,Ce roman est difficile à comprendre.,,,,,,,CC-BY-4.0,,,
fra-lin-107773,fra,lin,Ce passeport est valide pendant cinq ans.,,,,,,,CC-BY-4.0,,,
fra-lin-107774,fra,lin,Cet endroit me fait une très mauvaise impression.,,,,,,,CC-BY-4.0,,,
fra-lin-107775,fra,lin,Cette question est trop difficile pour moi.,,,,,,,CC-BY-4.0,,,
fra-lin-107776,fra,lin,Cette phrase est au présent.,,,,,,,CC-BY-4.0,,,
fra-lin-107777,fra,lin,Ce téléphone intelligent utilise un processeur ARM.,,,,,,,CC-BY-4.0,,,
fra-lin-107778,fra,lin,Ce ticket est valable pendant trois mois.,,,,,,,CC-BY-4.0,,,
fra-lin-107779,fra,lin,La population de cette ville est en pleine augmentation.,,,,,,,CC-BY-4.0,,,
fra-lin-107780,fra,lin,La population de cette ville augmente.,,,,,,,CC-BY-4.0,,,
fra-lin-107781,fra,lin,Ce sera une mission très dangereuse.,,,,,,,CC-BY-4.0,,,
fra-lin-107782,fra,lin,"Pour être honnête, je ne t'aime pas du tout.",,,,,,,CC-BY-4.0,,,
fra-lin-107783,fra,lin,"À ma stupéfaction, mon argent avait disparu.",,,,,,,CC-BY-4.0,,,
fra-lin-107784,fra,lin,"À ma surprise, ils mangeaient la viande crue.",,,,,,,CC-BY-4.0,,,
fra-lin-107785,fra,lin,"À dire vrai, je ne l'ai pas remarqué.",,,,,,,CC-BY-4.0,,,
fra-lin-107786,fra,lin,"À vrai dire, je ne l'ai pas remarqué.",,,,,,,CC-BY-4.0,,,
fra-lin-107787,fra,lin,"Aujourd'hui, tu peux manger autant que tu veux.",,,,,,,CC-BY-4.0,,,
fra-lin-107788,fra,lin,Thomas admet qu'il a été battu.,,,,,,,CC-BY-4.0,,,
fra-lin-107789,fra,lin,Thomas reconnaît qu'il a été défait.,,,,,,,CC-BY-4.0,,,
fra-lin-107790,fra,lin,Tom a mis une annonce pour vendre son saxophone.,,,,,,,CC-BY-4.0,,,
fra-lin-107791,fra,lin,Tom et moi aimons le même genre de musique.,,,,,,,CC-BY-4.0,,,
fra-lin-107792,fra,lin,Tom et moi sommes allés là-bas pour notre lune de miel.,,,,,,,CC-BY-4.0,,,
fra-lin-107793,fra,lin,Tom et Marie jouent à un jeu vidéo.,,,,,,,CC-BY-4.0,,,
fra-lin-107794,fra,lin,Tom et Mary sont imbattables au tennis.,,,,,,,CC-BY-4.0,,,
