example_id,source_lang,target_lang,source_text,target_text,domain,register,source_type,source_name,source_url,license,translator,review_status,notes
fra-swa-092043,fra,swa,As-tu une idée de ce que c'est ?,,,,,,,CC-BY-4.0,,,
fra-swa-092044,fra,swa,Avez-vous une idée de quoi il s'agit ?,,,,,,,CC-BY-4.0,,,
fra-swa-092045,fra,swa,Avez-vous la moindre idée de qui l'a fait ?,,,,,,,CC-BY-4.0,,,
fra-swa-092046,fra,swa,As-tu la moindre idée de qui l'a fait ?,,,,,,,CC-BY-4.0,,,
fra-swa-092047,fra,swa,As-tu quelque chose de prévu pour ce soir ?,,,,,,,CC-BY-4.0,,,
fra-swa-092048,fra,swa,Avez-vous des projets pour la soirée ?,,,,,,,CC-BY-4.0,,,
fra-swa-092049,fra,swa,As-tu des chèques de voyage ?,,,,,,,CC-BY-4.0,,,
fra-swa-092050,fra,swa,Avez-vous des chèques de voyage ?,,,,,,,CC-BY-4.0,,,
fra-swa-092051,fra,swa,As-tu un problème avec ça ?,,,,,,,CC-BY-4.0,,,
fra-swa-092052,fra,swa,Qu'est-ce que vous avez de fort à boire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092053,fra,swa,"Comme boisson, qu'est-ce que vous avez de fort ?",,,,,,,CC-BY-4.0,,,
fra-swa-092054,fra,swa,Auriez-vous des peintures de la Renaissance ?,,,,,,,CC-BY-4.0,,,
fra-swa-092055,fra,swa,Dois-tu faire ça très souvent  ?,,,,,,,CC-BY-4.0,,,
fra-swa-092056,fra,swa,Devez-vous faire ceci très souvent ?,,,,,,,CC-BY-4.0,,,
fra-swa-092057,fra,swa,Devez-vous y aller tous les jours ?,,,,,,,CC-BY-4.0,,,
fra-swa-092058,fra,swa,As-tu ton permis de conduire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092059,fra,swa,Avez-vous votre permis de conduire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092060,fra,swa,Savez-vous combien cela est dangereux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092061,fra,swa,Sais-tu combien cela est dangereux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092062,fra,swa,Savez-vous bien cuisiner le riz ?,,,,,,,CC-BY-4.0,,,
fra-swa-092063,fra,swa,Sais-tu comment attacher tes chaussures?,,,,,,,CC-BY-4.0,,,
fra-swa-092064,fra,swa,Connais-tu ce garçon qui pleure ?,,,,,,,CC-BY-4.0,,,
fra-swa-092065,fra,swa,Connaissez-vous ce garçon qui pleure ?,,,,,,,CC-BY-4.0,,,
fra-swa-092066,fra,swa,Savez-vous ce qu'il se passe là-bas?,,,,,,,CC-BY-4.0,,,
fra-swa-092067,fra,swa,Sais-tu quand ils arriveront ?,,,,,,,CC-BY-4.0,,,
fra-swa-092068,fra,swa,Sais-tu quand elles arriveront ?,,,,,,,CC-BY-4.0,,,
fra-swa-092069,fra,swa,Sais-tu où sont les toilettes ?,,,,,,,CC-BY-4.0,,,
fra-swa-092070,fra,swa,Savez-vous où sont les toilettes ?,,,,,,,CC-BY-4.0,,,
fra-swa-092071,fra,swa,Aimes-tu regarder dans le miroir ?,,,,,,,CC-BY-4.0,,,
fra-swa-092072,fra,swa,Aimes-tu davantage la nouvelle école ?,,,,,,,CC-BY-4.0,,,
fra-swa-092073,fra,swa,Aimez-vous davantage la nouvelle école ?,,,,,,,CC-BY-4.0,,,
fra-swa-092074,fra,swa,Cela te dérangerait-il que je baisse le son de la télévision ?,,,,,,,CC-BY-4.0,,,
fra-swa-092075,fra,swa,Vois-tu un inconvénient à ce que j'éteigne la télé ?,,,,,,,CC-BY-4.0,,,
fra-swa-092076,fra,swa,Voyez-vous un inconvénient à ce que j'éteigne le téléviseur ?,,,,,,,CC-BY-4.0,,,
fra-swa-092077,fra,swa,Écoutes-tu souvent des livres enregistrés ?,,,,,,,CC-BY-4.0,,,
fra-swa-092078,fra,swa,Écoutes-tu souvent des audiolivres ?,,,,,,,CC-BY-4.0,,,
fra-swa-092079,fra,swa,Préférez-vous les gaufres ou les crêpes ?,,,,,,,CC-BY-4.0,,,
fra-swa-092080,fra,swa,Voulez-vous vraiment que Tom fasse ça ?,,,,,,,CC-BY-4.0,,,
fra-swa-092081,fra,swa,Veux-tu vraiment que Tom fasse ça ?,,,,,,,CC-BY-4.0,,,
fra-swa-092082,fra,swa,Tu étudies quelque langue étrangère ?,,,,,,,CC-BY-4.0,,,
fra-swa-092083,fra,swa,Vous étudiez quelque langue étrangère ?,,,,,,,CC-BY-4.0,,,
fra-swa-092084,fra,swa,Êtes-vous abonné à de quelconques magazines ?,,,,,,,CC-BY-4.0,,,
fra-swa-092085,fra,swa,Es-tu abonné à de quelconques magazines ?,,,,,,,CC-BY-4.0,,,
fra-swa-092086,fra,swa,Êtes-vous abonnée à de quelconques magazines ?,,,,,,,CC-BY-4.0,,,
fra-swa-092087,fra,swa,Es-tu abonnée à de quelconques magazines ?,,,,,,,CC-BY-4.0,,,
fra-swa-092088,fra,swa,Penses-tu que l'anglais soit difficile ?,,,,,,,CC-BY-4.0,,,
fra-swa-092089,fra,swa,Pensez-vous que l'anglais soit difficile ?,,,,,,,CC-BY-4.0,,,
fra-swa-092090,fra,swa,"Penses-tu que Tom a envie de manger, maintenant ?",,,,,,,CC-BY-4.0,,,
fra-swa-092091,fra,swa,Penses-tu qu'il appréciera mon cadeau ?,,,,,,,CC-BY-4.0,,,
fra-swa-092092,fra,swa,Pensez-vous qu'il appréciera mon cadeau ?,,,,,,,CC-BY-4.0,,,
fra-swa-092093,fra,swa,Pensez-vous que cette robe lui aille ?,,,,,,,CC-BY-4.0,,,
fra-swa-092094,fra,swa,Penses-tu que cette robe lui aille ?,,,,,,,CC-BY-4.0,,,
fra-swa-092095,fra,swa,Penses-tu que ce soit une coïncidence ?,,,,,,,CC-BY-4.0,,,
fra-swa-092096,fra,swa,Pensez-vous que ce soit une coïncidence ?,,,,,,,CC-BY-4.0,,,
fra-swa-092097,fra,swa,Pensez-vous qu'il y ait une connexion ?,,,,,,,CC-BY-4.0,,,
fra-swa-092098,fra,swa,Penses-tu qu'il y ait une connexion ?,,,,,,,CC-BY-4.0,,,
fra-swa-092099,fra,swa,Comprends-tu ce que je suis en train de dire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092100,fra,swa,Comprends-tu ce qui arrive ?,,,,,,,CC-BY-4.0,,,
fra-swa-092101,fra,swa,Comprends-tu ce qui se passe ?,,,,,,,CC-BY-4.0,,,
fra-swa-092102,fra,swa,Comprends-tu ce qui se produit ?,,,,,,,CC-BY-4.0,,,
fra-swa-092103,fra,swa,Comprends-tu ce qui est en train d'arriver ?,,,,,,,CC-BY-4.0,,,
fra-swa-092104,fra,swa,Comprends-tu ce qui est en train de se passer ?,,,,,,,CC-BY-4.0,,,
fra-swa-092105,fra,swa,Comprends-tu ce qui est en train de se produire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092106,fra,swa,Comprenez-vous ce qui est en train de se passer ?,,,,,,,CC-BY-4.0,,,
fra-swa-092107,fra,swa,Comprenez-vous ce qui est en train de se produire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092108,fra,swa,Comprenez-vous ce qui est en train d'arriver ?,,,,,,,CC-BY-4.0,,,
fra-swa-092109,fra,swa,Voulez-vous que j'appelle la police ?,,,,,,,CC-BY-4.0,,,
fra-swa-092110,fra,swa,Veux-tu que j'appelle la police ?,,,,,,,CC-BY-4.0,,,
fra-swa-092111,fra,swa,Voulez-vous que je prévienne la police ?,,,,,,,CC-BY-4.0,,,
fra-swa-092112,fra,swa,Veux-tu que je prévienne la police ?,,,,,,,CC-BY-4.0,,,
fra-swa-092113,fra,swa,Veux-tu annuler la réunion ?,,,,,,,CC-BY-4.0,,,
fra-swa-092114,fra,swa,Voulez-vous annuler la réunion ?,,,,,,,CC-BY-4.0,,,
fra-swa-092115,fra,swa,Veux-tu que nous nous fassions tuer tous les deux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092116,fra,swa,Voulez-vous que nous nous fassions tuer tous les deux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092117,fra,swa,Veux-tu que nous nous fassions tuer toutes les deux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092118,fra,swa,Voulez-vous que nous nous fassions tuer toutes les deux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092119,fra,swa,Veux-tu aller à la pêche avec moi ?,,,,,,,CC-BY-4.0,,,
fra-swa-092120,fra,swa,Veux-tu sortir prendre un verre ?,,,,,,,CC-BY-4.0,,,
fra-swa-092121,fra,swa,Voulez-vous sortir prendre un verre ?,,,,,,,CC-BY-4.0,,,
fra-swa-092122,fra,swa,Tu veux aller à l'aquarium ?,,,,,,,CC-BY-4.0,,,
fra-swa-092123,fra,swa,Voulez-vous aller à l'aquarium ?,,,,,,,CC-BY-4.0,,,
fra-swa-092124,fra,swa,Voulez-vous le laisser ainsi ?,,,,,,,CC-BY-4.0,,,
fra-swa-092125,fra,swa,Veux-tu le laisser ainsi ?,,,,,,,CC-BY-4.0,,,
fra-swa-092126,fra,swa,Tu veux jouer à cache-cache ?,,,,,,,CC-BY-4.0,,,
fra-swa-092127,fra,swa,Vous voulez jouer à cache-cache ?,,,,,,,CC-BY-4.0,,,
fra-swa-092128,fra,swa,Voulez-vous lire ce magazine ?,,,,,,,CC-BY-4.0,,,
fra-swa-092129,fra,swa,Voulez-vous dormir sur le canapé?,,,,,,,CC-BY-4.0,,,
fra-swa-092130,fra,swa,Veux-tu dormir sur le canapé?,,,,,,,CC-BY-4.0,,,
fra-swa-092131,fra,swa,Voulez-vous regarder cette émission ?,,,,,,,CC-BY-4.0,,,
fra-swa-092132,fra,swa,Tom veut-il que je dise quelque chose ?,,,,,,,CC-BY-4.0,,,
fra-swa-092133,fra,swa,Quiconque d'autre utilise-t-il votre compte ?,,,,,,,CC-BY-4.0,,,
fra-swa-092134,fra,swa,A-t-elle encore de la fièvre ?,,,,,,,CC-BY-4.0,,,
fra-swa-092135,fra,swa,Est-ce que le prix inclut le petit déjeuner ?,,,,,,,CC-BY-4.0,,,
fra-swa-092136,fra,swa,Cela vous rend-il vraiment heureux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092137,fra,swa,Cela te rend-il vraiment heureux ?,,,,,,,CC-BY-4.0,,,
fra-swa-092138,fra,swa,Cela vous rend-il vraiment heureuses ?,,,,,,,CC-BY-4.0,,,
fra-swa-092139,fra,swa,Cela vous rend-il vraiment heureuse ?,,,,,,,CC-BY-4.0,,,
fra-swa-092140,fra,swa,Cela te rend-il vraiment heureuse ?,,,,,,,CC-BY-4.0,,,
fra-swa-092141,fra,swa,Est-ce que ta petite amie aime les fleurs ?,,,,,,,CC-BY-4.0,,,
fra-swa-092142,fra,swa,Cela ne signifie-t-il rien pour toi ?,,,,,,,CC-BY-4.0,,,
fra-swa-092143,fra,swa,Cela ne signifie-t-il rien pour vous ?,,,,,,,CC-BY-4.0,,,
fra-swa-092144,fra,swa,Les chiens ne sont pas autorisés dans cet hôtel.,,,,,,,CC-BY-4.0,,,
fra-swa-092145,fra,swa,Ne me pose pas une question si difficile.,,,,,,,CC-BY-4.0,,,
fra-swa-092146,fra,swa,N'aie pas peur d'essayer de nouvelles choses.,,,,,,,CC-BY-4.0,,,
fra-swa-092147,fra,swa,N'aie pas peur. Je ne te ferai pas de mal.,,,,,,,CC-BY-4.0,,,
fra-swa-092148,fra,swa,N'ayez pas peur. Je ne vous ferai pas de mal.,,,,,,,CC-BY-4.0,,,
fra-swa-092149,fra,swa,Ne te laisse pas tromper par son apparence.,,,,,,,CC-BY-4.0,,,
fra-swa-092150,fra,swa,Ne vous laissez pas tromper par son apparence.,,,,,,,CC-BY-4.0,,,
fra-swa-092151,fra,swa,Ne te laisse pas avoir par sa belle apparence.,,,,,,,CC-BY-4.0,,,
fra-swa-092152,fra,swa,Ne vous laissez pas avoir par sa belle apparence.,,,,,,,CC-BY-4.0,,,
fra-swa-092153,fra,swa,Ne crois pas tout ce que tu entends.,,,,,,,CC-BY-4.0,,,
fra-swa-092154,fra,swa,Ne croyez pas tout ce que vous entendez.,,,,,,,CC-BY-4.0,,,
fra-swa-092155,fra,swa,Ne crois pas tout ce que tu lis.,,,,,,,CC-BY-4.0,,,
fra-swa-092156,fra,swa,Ne m'ennuyez pas avec de pareils détails.,,,,,,,CC-BY-4.0,,,
fra-swa-092157,fra,swa,Ne m'approchez pas. J'ai attrapé un rhume.,,,,,,,CC-BY-4.0,,,
fra-swa-092158,fra,swa,Ne viens pas à moi avec de quelconques excuses !,,,,,,,CC-BY-4.0,,,
fra-swa-092159,fra,swa,Ne venez pas à moi avec de quelconques excuses !,,,,,,,CC-BY-4.0,,,
fra-swa-092160,fra,swa,Ne faites plus jamais de choses comme celle-là.,,,,,,,CC-BY-4.0,,,
fra-swa-092161,fra,swa,Ne ressasse pas tes erreurs passées.,,,,,,,CC-BY-4.0,,,
fra-swa-092162,fra,swa,Ne ressasse pas tes erreurs passées !,,,,,,,CC-BY-4.0,,,
fra-swa-092163,fra,swa,Ne ressassez pas vos erreurs passées !,,,,,,,CC-BY-4.0,,,
fra-swa-092164,fra,swa,N'oublie pas de répondre à sa lettre !,,,,,,,CC-BY-4.0,,,
fra-swa-092165,fra,swa,N'oublie pas d'appeler tes parents !,,,,,,,CC-BY-4.0,,,
fra-swa-092166,fra,swa,N'oubliez pas d'appeler vos parents !,,,,,,,CC-BY-4.0,,,
fra-swa-092167,fra,swa,N'oublie pas de me le rappeler.,,,,,,,CC-BY-4.0,,,
fra-swa-092168,fra,swa,N'oublie pas ce que je viens de te dire.,,,,,,,CC-BY-4.0,,,
fra-swa-092169,fra,swa,N'oubliez pas ce que je viens de vous dire.,,,,,,,CC-BY-4.0,,,
fra-swa-092170,fra,swa,Ne va pas dans un endroit pareil en pleine nuit.,,,,,,,CC-BY-4.0,,,
fra-swa-092171,fra,swa,Perds pas le contrôle.,,,,,,,CC-BY-4.0,,,
fra-swa-092172,fra,swa,Ne faites pas une telle erreur de négligence.,,,,,,,CC-BY-4.0,,,
fra-swa-092173,fra,swa,Ne commettez pas la même erreur que moi !,,,,,,,CC-BY-4.0,,,
fra-swa-092174,fra,swa,Ne commets pas la même erreur que moi !,,,,,,,CC-BY-4.0,,,
fra-swa-092175,fra,swa,Ne commettez pas la même erreur que la mienne !,,,,,,,CC-BY-4.0,,,
fra-swa-092176,fra,swa,Ne commets pas la même erreur que la mienne !,,,,,,,CC-BY-4.0,,,
fra-swa-092177,fra,swa,Ne fais pas encore la même erreur.,,,,,,,CC-BY-4.0,,,
fra-swa-092178,fra,swa,Ne commets pas de nouveau la même erreur.,,,,,,,CC-BY-4.0,,,
fra-swa-092179,fra,swa,Ne refais pas la même erreur.,,,,,,,CC-BY-4.0,,,
fra-swa-092180,fra,swa,Ne commets pas deux fois la même erreur !,,,,,,,CC-BY-4.0,,,
fra-swa-092181,fra,swa,Ne commettez pas deux fois la même erreur !,,,,,,,CC-BY-4.0,,,
fra-swa-092182,fra,swa,Ne parle de notre plan à personne.,,,,,,,CC-BY-4.0,,,
fra-swa-092183,fra,swa,Ne dors pas les fenêtres ouvertes.,,,,,,,CC-BY-4.0,,,
fra-swa-092184,fra,swa,Ne fume pas pendant le travail.,,,,,,,CC-BY-4.0,,,
fra-swa-092185,fra,swa,Ne parle pas à ma sœur comme ça.,,,,,,,CC-BY-4.0,,,
fra-swa-092186,fra,swa,Ne parlez pas à ma sœur comme cela.,,,,,,,CC-BY-4.0,,,
fra-swa-092187,fra,swa,Ne dis à personne que nous avons fait cela.,,,,,,,CC-BY-4.0,,,
fra-swa-092188,fra,swa,Ne dites à personne que nous avons fait cela.,,,,,,,CC-BY-4.0,,,
fra-swa-092189,fra,swa,Ne me dites pas ce que je sais déjà !,,,,,,,CC-BY-4.0,,,
fra-swa-092190,fra,swa,Ne me dis pas ce que je sais déjà !,,,,,,,CC-BY-4.0,,,
fra-swa-092191,fra,swa,Ne me racontez pas ce que je sais déjà !,,,,,,,CC-BY-4.0,,,
fra-swa-092192,fra,swa,Ne me raconte pas ce que je sais déjà !,,,,,,,CC-BY-4.0,,,
fra-swa-092193,fra,swa,Ne pense pas à de tels trucs !,,,,,,,CC-BY-4.0,,,
fra-swa-092194,fra,swa,Ne pensez pas à de tels trucs !,,,,,,,CC-BY-4.0,,,
fra-swa-092195,fra,swa,N'essayez pas de me mettre tout ça sur le dos.,,,,,,,CC-BY-4.0,,,
fra-swa-092196,fra,swa,N'essaie pas de me mettre tout ça sur le dos.,,,,,,,CC-BY-4.0,,,
fra-swa-092197,fra,swa,N'essayez pas de la monopoliser pour vous seul.,,,,,,,CC-BY-4.0,,,
fra-swa-092198,fra,swa,Ne sous-estime pas tes rivaux.,,,,,,,CC-BY-4.0,,,
fra-swa-092199,fra,swa,Ne craignez pas de faire des erreurs.,,,,,,,CC-BY-4.0,,,
fra-swa-092200,fra,swa,Ne crains pas de commettre des erreurs.,,,,,,,CC-BY-4.0,,,
fra-swa-092201,fra,swa,Ne te préoccupe pas de ce que disent les autres.,,,,,,,CC-BY-4.0,,,
fra-swa-092202,fra,swa,Ne te soucie pas de ce que les autres disent.,,,,,,,CC-BY-4.0,,,
fra-swa-092203,fra,swa,Ne vous faites pas de souci ! Je vous couvre.,,,,,,,CC-BY-4.0,,,
fra-swa-092204,fra,swa,Ne te fais pas de souci ! Je te couvre.,,,,,,,CC-BY-4.0,,,
fra-swa-092205,fra,swa,N'avez-vous donc pas le sens de l'équité ?,,,,,,,CC-BY-4.0,,,
fra-swa-092206,fra,swa,N'as-tu donc pas le sens de la justice ?,,,,,,,CC-BY-4.0,,,
fra-swa-092207,fra,swa,Ne disposez-vous pas d'un appareil pour l'air conditionné ?,,,,,,,CC-BY-4.0,,,
fra-swa-092208,fra,swa,Ne disposes-tu pas d'un appareil pour l'air conditionné ?,,,,,,,CC-BY-4.0,,,
fra-swa-092209,fra,swa,Ne veux-tu pas te rendre à la fête ?,,,,,,,CC-BY-4.0,,,
fra-swa-092210,fra,swa,Ne voulez-vous pas vous rendre à la fête ?,,,,,,,CC-BY-4.0,,,
fra-swa-092211,fra,swa,Des douzaines d'étudiants se rassemblèrent là.,,,,,,,CC-BY-4.0,,,
fra-swa-092212,fra,swa,Appelle-moi quand tu arrives.,,,,,,,CC-BY-4.0,,,
fra-swa-092213,fra,swa,Chacun de nous devrait faire de son mieux.,,,,,,,CC-BY-4.0,,,
fra-swa-092214,fra,swa,Bois ta soupe avant qu'elle ne refroidisse.,,,,,,,CC-BY-4.0,,,
fra-swa-092215,fra,swa,Mange ta soupe avant qu'elle ne refroidisse.,,,,,,,CC-BY-4.0,,,
fra-swa-092216,fra,swa,Edison inventa l'ampoule électrique.,,,,,,,CC-BY-4.0,,,
fra-swa-092217,fra,swa,Einstein adorait jouer du violon.,,,,,,,CC-BY-4.0,,,
fra-swa-092218,fra,swa,"L'un de vous deux, elle ou toi, doit aller là-bas.",,,,,,,CC-BY-4.0,,,
fra-swa-092219,fra,swa,Les éléphants vivent en Asie et en Afrique.,,,,,,,CC-BY-4.0,,,
fra-swa-092220,fra,swa,Videz l'eau hors du seau.,,,,,,,CC-BY-4.0,,,
fra-swa-092221,fra,swa,L'Angleterre a établi beaucoup de colonies.,,,,,,,CC-BY-4.0,,,
fra-swa-092222,fra,swa,Chaque pays a sa propre histoire.,,,,,,,CC-BY-4.0,,,
fra-swa-092223,fra,swa,Toutes les portes de la maison sont fermées.,,,,,,,CC-BY-4.0,,,
fra-swa-092224,fra,swa,"Au village, tout le monde le connaissait.",,,,,,,CC-BY-4.0,,,
fra-swa-092225,fra,swa,Tout le monde est égal devant la loi.,,,,,,,CC-BY-4.0,,,
fra-swa-092226,fra,swa,Tout le monde sait qu'il est honnête.,,,,,,,CC-BY-4.0,,,
fra-swa-092227,fra,swa,Tout le monde commença à parler en même temps.,,,,,,,CC-BY-4.0,,,
fra-swa-092228,fra,swa,Tout le monde veut s'asseoir à côté d'elle.,,,,,,,CC-BY-4.0,,,
fra-swa-092229,fra,swa,Tout le monde a quelque chose à cacher.,,,,,,,CC-BY-4.0,,,
fra-swa-092230,fra,swa,Tout le monde mérite une seconde chance.,,,,,,,CC-BY-4.0,,,
fra-swa-092231,fra,swa,Tout le monde a le droit à une deuxième chance.,,,,,,,CC-BY-4.0,,,
fra-swa-092232,fra,swa,Tout le monde a droit à une seconde chance.,,,,,,,CC-BY-4.0,,,
fra-swa-092233,fra,swa,Chacun espérait qu'elle gagnât.,,,,,,,CC-BY-4.0,,,
fra-swa-092234,fra,swa,Tout le monde sait ce qui arriva ensuite.,,,,,,,CC-BY-4.0,,,
fra-swa-092235,fra,swa,Tout le monde sait ce qui est arrivé ensuite.,,,,,,,CC-BY-4.0,,,
fra-swa-092236,fra,swa,Tout le monde avait l'air triste de voir Tom partir.,,,,,,,CC-BY-4.0,,,
fra-swa-092237,fra,swa,Tout le monde semblait triste de voir Tom s'en aller.,,,,,,,CC-BY-4.0,,,
fra-swa-092238,fra,swa,Tout le monde avait l'air triste de voir Tom s'en aller.,,,,,,,CC-BY-4.0,,,
fra-swa-092239,fra,swa,Tout le monde semblait triste de voir Tom partir.,,,,,,,CC-BY-4.0,,,
fra-swa-092240,fra,swa,Tous ceux qui le connaissaient l'admiraient.,,,,,,,CC-BY-4.0,,,
fra-swa-092241,fra,swa,Tout était mieux autrefois.,,,,,,,CC-BY-4.0,,,
fra-swa-092242,fra,swa,Peu de gens comprirent son commentaire.,,,,,,,CC-BY-4.0,,,
fra-swa-092243,fra,swa,Peu de gens ont compris son commentaire.,,,,,,,CC-BY-4.0,,,
fra-swa-092244,fra,swa,Des fleurs croissent dans le pré.,,,,,,,CC-BY-4.0,,,
fra-swa-092245,fra,swa,"Malgré son opulence, il est malheureux.",,,,,,,CC-BY-4.0,,,
fra-swa-092246,fra,swa,Il ne fit presque rien durant des mois.,,,,,,,CC-BY-4.0,,,
fra-swa-092247,fra,swa,Je reste à l'hôtel pour le moment.,,,,,,,CC-BY-4.0,,,
fra-swa-092248,fra,swa,Dans quel but est-il venu ici ?,,,,,,,CC-BY-4.0,,,
fra-swa-092249,fra,swa,"Heureusement, j'ai la main verte.",,,,,,,CC-BY-4.0,,,
fra-swa-092250,fra,swa,Heureusement il faisait beau.,,,,,,,CC-BY-4.0,,,
fra-swa-092251,fra,swa,"Heureusement, il faisait beau.",,,,,,,CC-BY-4.0,,,
fra-swa-092252,fra,swa,"Heureusement, le temps était beau.",,,,,,,CC-BY-4.0,,,
fra-swa-092253,fra,swa,"Heureusement, le temps était au beau.",,,,,,,CC-BY-4.0,,,
fra-swa-092254,fra,swa,Redirige ceci à tous les gens que tu connais !,,,,,,,CC-BY-4.0,,,
fra-swa-092255,fra,swa,Redirigez ceci à tous les gens que vous connaissez !,,,,,,,CC-BY-4.0,,,
fra-swa-092256,fra,swa,La France est au sud de l'Angleterre.,,,,,,,CC-BY-4.0,,,
fra-swa-092257,fra,swa,Le français est un langage intéressant.,,,,,,,CC-BY-4.0,,,
fra-swa-092258,fra,swa,Le français n'est pas une langue difficile.,,,,,,,CC-BY-4.0,,,
fra-swa-092259,fra,swa,Une enquête plus approfondie est nécessaire.,,,,,,,CC-BY-4.0,,,
fra-swa-092260,fra,swa,Montez dans la voiture et verrouillez les portes !,,,,,,,CC-BY-4.0,,,
fra-swa-092261,fra,swa,Monte dans la voiture et verrouille les portes !,,,,,,,CC-BY-4.0,,,
fra-swa-092262,fra,swa,Donne-lui le bénéfice du doute.,,,,,,,CC-BY-4.0,,,
fra-swa-092263,fra,swa,Accordez-lui le bénéfice du doute.,,,,,,,CC-BY-4.0,,,
fra-swa-092264,fra,swa,L'or a une couleur similaire au cuivre.,,,,,,,CC-BY-4.0,,,
fra-swa-092265,fra,swa,Les bons films élargissent nos horizons.,,,,,,,CC-BY-4.0,,,
fra-swa-092266,fra,swa,Devine ce que je tiens dans ma main !,,,,,,,CC-BY-4.0,,,
fra-swa-092267,fra,swa,Devinez ce que je tiens dans ma main !,,,,,,,CC-BY-4.0,,,
fra-swa-092268,fra,swa,Quiconque vous a-t-il jamais brisé le cœur ?,,,,,,,CC-BY-4.0,,,
fra-swa-092269,fra,swa,Quiconque t'a-t-il jamais brisé le cœur ?,,,,,,,CC-BY-4.0,,,
fra-swa-092270,fra,swa,As-tu déjà réglé la note ?,,,,,,,CC-BY-4.0,,,
fra-swa-092271,fra,swa,Avez-vous déjà réglé la note ?,,,,,,,CC-BY-4.0,,,
fra-swa-092272,fra,swa,As-tu jamais conduit une voiture de sport ?,,,,,,,CC-BY-4.0,,,
fra-swa-092273,fra,swa,Avez-vous jamais conduit une voiture de sport ?,,,,,,,CC-BY-4.0,,,
fra-swa-092274,fra,swa,As-tu déjà mangé de la nourriture japonaise ?,,,,,,,CC-BY-4.0,,,
fra-swa-092275,fra,swa,Avez-vous jamais été vous baigner nu ?,,,,,,,CC-BY-4.0,,,
fra-swa-092276,fra,swa,Avez-vous jamais été vous baigner nue ?,,,,,,,CC-BY-4.0,,,
fra-swa-092277,fra,swa,Avez-vous jamais été vous baigner nus ?,,,,,,,CC-BY-4.0,,,
fra-swa-092278,fra,swa,Avez-vous jamais été vous baigner nues ?,,,,,,,CC-BY-4.0,,,
fra-swa-092279,fra,swa,As-tu jamais été te baigner nue ?,,,,,,,CC-BY-4.0,,,
fra-swa-092280,fra,swa,As-tu jamais été te baigner nu ?,,,,,,,CC-BY-4.0,,,
fra-swa-092281,fra,swa,T'en es-tu déjà tiré de justesse ?,,,,,,,CC-BY-4.0,,,
fra-swa-092282,fra,swa,As-tu déjà embrassé une autre nana ?,,,,,,,CC-BY-4.0,,,
fra-swa-092283,fra,swa,Avez-vous déjà embrassé une autre fille ?,,,,,,,CC-BY-4.0,,,
fra-swa-092284,fra,swa,As-tu jamais vu un accident de voiture ?,,,,,,,CC-BY-4.0,,,
fra-swa-092285,fra,swa,Avez-vous jamais vu un accident de voiture ?,,,,,,,CC-BY-4.0,,,
fra-swa-092286,fra,swa,Avez-vous déjà étudié l'archéologie ?,,,,,,,CC-BY-4.0,,,
fra-swa-092287,fra,swa,As-tu déjà étudié l'archéologie ?,,,,,,,CC-BY-4.0,,,
fra-swa-092288,fra,swa,Avez-vous déjà voyagé en avion ?,,,,,,,CC-BY-4.0,,,
fra-swa-092289,fra,swa,As-tu déjà entendu cette histoire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092290,fra,swa,Avez-vous déjà entendu cette histoire ?,,,,,,,CC-BY-4.0,,,
fra-swa-092291,fra,swa,As-tu vu mes lunettes quelque part ?,,,,,,,CC-BY-4.0,,,
fra-swa-092292,fra,swa,As-tu vu leur nouvel appartement ?,,,,,,,CC-BY-4.0,,,
fra-swa-092293,fra,swa,"Ayant fait son travail, il sortit.",,,,,,,CC-BY-4.0,,,
fra-swa-092294,fra,swa,Il adapta l'histoire pour les enfants.,,,,,,,CC-BY-4.0,,,
fra-swa-092295,fra,swa,Il affirma avoir vu l'accident.,,,,,,,CC-BY-4.0,,,
fra-swa-092296,fra,swa,Il nous a accordé un entretien.,,,,,,,CC-BY-4.0,,,
fra-swa-092297,fra,swa,Il nous a accordé une entrevue.,,,,,,,CC-BY-4.0,,,
fra-swa-092298,fra,swa,Il nous accorda un entretien.,,,,,,,CC-BY-4.0,,,
fra-swa-092299,fra,swa,Il nous accorda une entrevue.,,,,,,,CC-BY-4.0,,,
fra-swa-092300,fra,swa,Il vient toujours à cette heure-ci.,,,,,,,CC-BY-4.0,,,
fra-swa-092301,fra,swa,Il postula pour l'emploi et l'obtint.,,,,,,,CC-BY-4.0,,,
fra-swa-092302,fra,swa,Il a postulé pour l'emploi et l'a obtenu.,,,,,,,CC-BY-4.0,,,
